id,FRAUDE,VALOR,HORA_AUX,Dist_max_NAL,Canal1,FECHA,COD_PAIS,CANAL,DIASEM,DIAMES,FECHA_VIN,OFICINA_VIN,SEXO,SEGMENTO,EDAD,INGRESOS,EGRESOS,NROPAISES,Dist_Sum_INTER,Dist_Mean_INTER,Dist_Max_INTER,NROCIUDADES,Dist_Mean_NAL,Dist_HOY,Dist_sum_NAL
4370564598,0,227768.45,19,279.77,POS,20150528,US,MCI,4,28,19830803,342,M,Emprendedor,50,10000000,6000000,1,,,,4,232.79,4552.41,2095.1
4852557362,0,227931.08,10,131.71,POS,20150522,US,POS,5,22,20080813,167,F,Personal Plus,43,5000000,3000000,1,,,,5,94.73,4552.41,663.11
6922432473,0,228198.02,11,671.25,POS,20150513,US,POS,3,13,19900601,477,F,Personal Plus,59,5000000,350000,1,,,,4,573.88,4552.41,8034.33
1552349931,0,228330.02,23,91.01,POS,20150523,US,POS,6,23,20060310,675,F,Emprendedor,37,8000000,3550000,1,,,,2,91.01,4552.41,182.02
4479689244,0,228535.03,13,659.13,POS,20150506,US,POS,3,6,19980211,54,M,Preferencial,39,10704952,3600000,2,27314.46,4552.41,4552.41,7,186.37,4552.41,2609.18
2479957085,0,22877.06,16,23.31,POS,20150501,US,POS,5,1,20140128,113,F,Personal Plus,34,5000000,5000000,2,18209.64,4552.41,4552.41,2,23.31,4552.41,93.24
8679957085,0,22877.06,16,23.31,POS,20150501,US,POS,5,1,20140128,113,F,Personal Plus,34,5000000,5000000,2,18209.64,4552.41,4552.41,2,23.31,4552.41,93.24
7680442360,0,228941.03,10,70.8,POS,20150515,US,POS,5,15,19970218,624,M,Personal Plus,43,8370000,3500000,1,,,,4,50.4,4552.41,302.39
4079645916,0,229509.08,15,662.53,POS,20150513,US,MCI,3,13,19950317,158,M,Preferencial,41,7000000,2500000,2,9104.82,4552.41,4552.41,12,209.24,4552.41,5231.01
9610559430,0,229595.02,14,1,POS,20150526,US,POS,2,26,19920219,803,M,Personal Plus,45,6500000,0,1,,,,1,,4552.41,1
7915388284,0,229621.03,19,330.51,POS,20150524,US,POS,0,24,20020128,935,M,Personal Plus,31,4000000,2000000,1,,,,7,73.32,4552.41,1613.14
8098543561,0,2299393.06,21,243.62,POS,20150515,US,MCI,5,15,19950501,116,M,Preferencial,46,50000000,20000000,2,15714.99,7857.49,7857.49,4,100.69,4552.41,805.52
10041673693,0,229968.92,2,659.13,POS,20150503,US,MCI,0,3,19721001,156,F,Preferencial,59,12000000,8000000,1,,,,3,447.19,4552.41,2683.13
1741673693,0,229968.92,2,659.13,POS,20150503,US,MCI,0,3,19721001,156,F,Preferencial,59,12000000,8000000,1,,,,3,447.19,4552.41,2683.13
3643626284,0,229972.88,19,340.09,POS,20150522,US,MCI,5,22,20020730,267,F,Personal Plus,39,11156147,2500000,2,9104.82,4552.41,4552.41,6,108.11,4552.41,2162.19
5632526552,0,230258.77,1,340.09,POS,20150519,US,MCI,2,19,19910222,850,F,Preferencial,60,0,0,1,,,,6,58.9,4552.41,2473.75
4343723602,0,230268.05,18,472.23,POS,20150520,US,POS,3,20,20030412,29,F,Preferencial,45,12547500,3000000,2,1809.62,904.81,904.81,5,181.58,4552.41,1997.42
483562821,0,23045.02,23,195.99,POS,20150503,US,POS,0,3,19930814,24,M,Personal Plus,66,3002501,300000,2,36419.28,4552.41,4552.41,4,32.13,4552.41,738.96
73562821,0,23045.02,23,195.99,POS,20150503,US,POS,0,3,19930814,24,M,Personal Plus,66,3002501,300000,2,36419.28,4552.41,4552.41,4,32.13,4552.41,738.96
5898543561,0,2308571.79,22,243.62,POS,20150515,US,MCI,5,15,19950501,116,M,Preferencial,46,50000000,20000000,2,15714.99,7857.49,7857.49,4,100.69,4552.41,805.52
743580980,0,231654.51,0,340.09,POS,20150520,US,MCI,3,20,19941025,738,F,Preferencial,41,25000000,22000000,2,18209.64,4552.41,4552.41,6,67.96,4552.41,1019.33
3313870265,0,23223.83,16,9.23,POS,20150519,US,MCI,2,19,20010206,291,M,PYME,34,42828833,25000000,2,4552.41,4552.41,4552.41,3,8.13,4552.41,227.68
798357205,0,233118.06,16,10.34,POS,20150519,US,POS,2,19,20020118,267,M,Emprendedor,31,2300000,600000,3,35899.1,8974.77,13397.14,3,8.85,4552.41,221.16
366878819,0,233505.08,0,671.25,POS,20150515,US,MCI,5,15,19950104,82,M,PYME,56,16768583,10655639,1,,,,9,186.09,4552.41,9490.47
679890355,0,234201.08,14,1,POS,20150523,US,POS,6,23,20081009,40,M,Preferencial,36,11000000,3000000,1,,,,1,,4552.41,1
7471750441,0,234211.08,15,996.19,POS,20150505,US,POS,2,5,19961018,245,M,Preferencial,40,14162230,2500000,1,,,,7,95.34,4552.41,2669.56
1643870429,0,234265.07,13,23.59,POS,20150530,US,POS,6,30,19991210,5,F,Preferencial,35,8600000,3300000,3,10673.77,2668.44,3854.54,5,10.39,4552.41,405.37
8677012000,0,2349443.59,18,711.63,POS,20150515,US,MCI,5,15,19951002,692,M,PYME,54,281000000,0,4,25893.9,3699.13,4552.41,8,421.03,4552.41,8420.56
131289984,0,235765.35,18,304.29,POS,20150513,US,MCI,3,13,19890407,967,F,Preferencial,0,10000000,5000000,6,28829.22,3203.25,4552.41,3,234.92,4552.41,1879.39
3079459894,0,236584.08,21,409.86,POS,20150519,PA,POS,2,19,20130226,233,M,Emprendedor,46,3800000,1400000,2,2087.82,1043.91,1043.91,4,150.92,1043.91,905.53
5530276867,0,23723.08,13,399.63,POS,20150524,US,POS,0,24,19881013,816,F,PYME,55,10000000,5800000,1,,,,2,399.63,4552.41,399.63
7243505364,0,237303.34,16,340.09,POS,20150511,US,MCI,1,11,20001025,850,F,Preferencial,49,17000000,10000000,1,,,,4,68.58,4552.41,1851.59
735469594,0,237737.6,22,91.01,POS,20150501,US,MCI,5,1,19990728,963,F,Preferencial,53,8000000,7000000,1,,,,4,48.39,4552.41,290.35
9335469594,0,237737.6,22,91.01,POS,20150501,US,MCI,5,1,19990728,963,F,Preferencial,53,8000000,7000000,1,,,,4,48.39,4552.41,290.35
778227348,1,2381029.05,22,340.09,POS,20150530,US,MCI,6,30,19941130,152,M,Personal Plus,74,2500000,0,1,,,,5,289.72,4552.41,18832.06
171737346,0,238166.55,21,604.69,POS,20150503,US,MCI,0,3,19970709,267,M,Preferencial,42,20000000,18000000,3,5265.86,1053.17,1162.89,5,122.32,4552.41,3058.06
2671737346,0,238166.55,21,604.69,POS,20150503,US,MCI,0,3,19970709,267,M,Preferencial,42,20000000,18000000,3,5265.86,1053.17,1162.89,5,122.32,4552.41,3058.06
109099485,1,238166.95,0,659.13,ATM_INT,20150512,EC,ATM_INT,2,12,20121002,787,M,Personal Plus,37,1500000,700000,1,,,,2,659.13,904.81,1318.26
61014193334,1,238166.95,23,1,ATM_INT,20150511,EC,ATM_INT,1,11,20120216,30,F,Personal Plus,27,1900000,1700000,1,,,,1,,904.81,1
799099485,1,238166.95,0,659.13,ATM_INT,20150512,EC,ATM_INT,2,12,20121002,787,M,Personal Plus,37,1500000,700000,1,,,,2,659.13,904.81,1318.26
81014193334,1,238166.95,23,1,ATM_INT,20150511,EC,ATM_INT,1,11,20120216,30,F,Personal Plus,27,1900000,1700000,1,,,,1,,904.81,1
9698660855,0,238166.95,22,44.78,ATM_INT,20150509,US,ATM_INT,6,9,19960619,19,M,Preferencial,38,7000000,2000000,2,9104.82,4552.41,4552.41,6,17.4,4552.41,469.8
7071746727,0,238177.08,2,243.62,POS,20150519,US,MCI,2,19,19950127,344,M,Preferencial,40,23000000,10000000,1,,,,3,163.01,4552.41,489.03
4343400901,0,238189.07,16,19.57,POS,20150511,US,MCI,1,11,20020705,541,F,Personal Plus,34,2100000,300000,2,9104.82,4552.41,4552.41,4,14.08,4552.41,154.92
2651645809,1,238267.4,20,1,ATM_INT,20150508,EC,ATM_INT,5,8,19990301,113,F,Personal Plus,53,2300000,500000,1,,,,1,,904.81,1
3551645809,1,238267.4,20,1,ATM_INT,20150508,EC,ATM_INT,5,8,19990301,113,F,Personal Plus,53,2300000,500000,1,,,,1,,904.81,1
3751645809,1,238267.4,20,1,ATM_INT,20150508,EC,ATM_INT,5,8,19990301,113,F,Personal Plus,53,2300000,500000,1,,,,1,,904.81,1
4741676924,1,238267.4,20,1,ATM_INT,20150508,EC,ATM_INT,5,8,19740401,695,F,Personal Plus,60,3200000,670000,1,,,,1,,904.81,1
951645809,1,238267.4,20,1,ATM_INT,20150508,EC,ATM_INT,5,8,19990301,113,F,Personal Plus,53,2300000,500000,1,,,,1,,904.81,1
9443550828,0,238447.06,11,1,POS,20150530,PA,POS,6,30,19940426,543,F,Personal Plus,45,3000000,3000000,1,,,,1,,1043.91,1
81128268823,0,23856.07,5,1,POS,20150501,US,POS,5,1,20080708,613,F,Personal Plus,28,3000000,200000,2,1043.91,1043.91,1043.91,1,,4552.41,1
8052956578,1,238795.2,11,1,ATM_INT,20150521,PH,ATM_INT,4,21,20101027,54,F,Personal Plus,31,3000000,500000,3,12573.96,3143.49,4552.41,1,,17592.42,1
41053781740,0,23890.72,16,221.58,POS,20150510,US,MCI,0,10,20041021,582,F,Personal Plus,20,2400000,600000,1,,,,4,168.11,4552.41,840.54
2880061022,0,239028.78,20,659.13,POS,20150520,US,MCI,3,20,20020401,178,M,Personal Plus,38,6800000,2000000,1,,,,4,264.93,4552.41,1589.56
3345514688,1,239639.68,15,626.82,ATM_INT,20150526,CR,ATM_INT,2,26,19950926,483,F,Personal Plus,41,4200000,0,1,,,,5,299.1,1482.35,2991.05
4434322911,0,239975.05,16,277.48,ATM_INT,20150512,US,ATM_INT,2,12,20060927,784,F,Personal Plus,31,1300000,800000,1,,,,4,154.6,4552.41,1082.19
10032523583,1,240108.38,18,470.23,POS,20150516,PA,MCI,6,16,19870701,850,F,Preferencial,60,17000000,5000000,2,40971.69,4552.41,4552.41,5,176.67,4552.41,1943.42
5514635829,0,240158.64,23,330.51,ATM_INT,20150523,PE,ATM_INT,6,23,19111111,829,M,Preferencial,32,3708257,2000000,1,,,,6,199.98,1618.55,4399.65
4571739276,0,240318.73,21,470.32,POS,20150503,US,MCI,0,3,19921001,929,M,Preferencial,42,47524333,10000000,3,12659.04,1265.9,2153.87,8,230.94,4957.05,5311.69
9571739276,0,240318.73,21,470.32,POS,20150503,US,MCI,0,3,19921001,929,M,Preferencial,42,47524333,10000000,3,12659.04,1265.9,2153.87,8,230.94,4957.05,5311.69
4043152667,1,240376.85,4,243.62,ATM_INT,20150515,EC,ATM_INT,5,15,20040204,612,F,Personal,36,600000,300000,1,,,,2,243.62,904.81,487.24
5943152667,1,240376.85,4,243.62,ATM_INT,20150515,EC,ATM_INT,5,15,20040204,612,F,Personal,36,600000,300000,1,,,,2,243.62,904.81,487.24
643152667,1,240376.85,4,243.62,ATM_INT,20150515,EC,ATM_INT,5,15,20040204,612,F,Personal,36,600000,300000,1,,,,2,243.62,904.81,487.24
587692230,0,240832.02,8,273.51,POS,20150511,US,POS,1,11,19970227,702,M,Preferencial,42,13200000,7000000,1,,,,3,234.44,4552.41,4923.19
6131164852,0,240924.92,22,26.82,POS,20150521,US,MCI,4,21,19970825,60,F,Personal,52,0,0,2,9104.82,4552.41,4552.41,2,26.82,4552.41,321.86
9586045584,0,240979.55,3,151.22,ATM_INT,20150502,US,ATM_INT,6,2,19961121,57,M,Personal Plus,40,4000000,3000000,1,,,,4,79.56,4552.41,556.93
2352096549,1,2410.09,22,1,POS,20150514,US,POS,4,14,19971015,219,F,Emprendedor,43,1500000,1200000,1,,,,1,,4552.41,1
748678984,0,241000.8,23,659.13,POS,20150521,US,MCI,4,21,19910330,961,M,Preferencial,57,44000000,727000,2,4552.41,4552.41,4552.41,3,253.16,4552.41,1518.96
71128436043,0,2416962.55,16,279.77,POS,20150515,US,MCI,5,15,20110304,907,M,Personal Plus,24,2000000,0,5,27357.87,3908.27,7857.49,5,144.63,4552.41,1157.01
6050924640,1,2417276.04,1,498.04,POS,20150505,US,POS,2,5,19990118,483,F,Personal Plus,36,7760500,300000,2,27314.46,4552.41,4552.41,5,315.68,4552.41,2525.45
2550924640,1,2420842.08,1,498.04,POS,20150505,US,POS,2,5,19990118,483,F,Personal Plus,36,7760500,300000,2,27314.46,4552.41,4552.41,5,315.68,4552.41,2525.45
5072274585,0,242312.54,2,698.52,POS,20150526,US,MCI,2,26,20031023,248,M,Emprendedor,32,5000000,3000000,1,,,,2,698.52,4552.41,2794.09
7443454595,0,242483.06,14,188.55,POS,20150503,US,POS,0,3,20110204,553,F,Personal Plus,32,2797638,500000,1,,,,4,83.97,4552.41,419.86
943454595,0,242483.06,14,188.55,POS,20150503,US,POS,0,3,20110204,553,F,Personal Plus,32,2797638,500000,1,,,,4,83.97,4552.41,419.86
698061210,0,242813.59,22,13.67,POS,20150520,US,MCI,3,20,20130312,21,M,Personal Plus,30,2800000,1200000,2,22762.05,4552.41,4552.41,3,10.4,4552.41,72.82
6820859870,1,243295.5,1,91.01,ATM_INT,20150531,CR,ATM_INT,0,31,20140312,53,F,Personal Plus,36,1800000,800000,1,,,,3,57.16,1482.35,228.64
671273137,0,243354.56,15,12.01,ATM_INT,20150501,US,ATM_INT,5,1,20020311,362,M,Personal Plus,33,2500000,600000,1,,,,4,9.77,4552.41,87.94
6632800585,0,243383.67,3,698.52,POS,20150506,US,MCI,3,6,20081106,770,F,Personal Plus,33,10834750,1750000,3,17303.9,4325.97,4552.41,4,267.18,4552.41,1068.72
19300256593,1,2434287.63,3,1310.46,POS,20150521,US,MCI,4,21,20110309,152,M,Personal Plus,48,15000000,5000000,5,56801.12,6311.24,8455.65,6,460.07,4552.41,3220.52
7943276675,1,2435501.61,20,171.77,POS,20150521,US,MCI,4,21,19961001,1,F,Preferencial,34,11200000,3000000,2,7709.08,3854.54,3854.54,4,69.12,4552.41,414.74
1043273308,1,243591.25,2,286.84,ATM_INT,20150517,EC,ATM_INT,0,17,20051201,218,F,Personal Plus,33,9000000,4000000,3,6974.09,1743.52,2443.14,7,138.88,5083.41,1944.35
1653031247,1,243591.25,1,163.64,ATM_INT,20150517,EC,ATM_INT,0,17,20091015,246,F,Personal Plus,30,1350000,840000,1,,,,4,67.13,904.81,402.77
2153031247,1,243591.25,1,163.64,ATM_INT,20150517,EC,ATM_INT,0,17,20091015,246,F,Personal Plus,30,1350000,840000,1,,,,4,67.13,904.81,402.77
2752259232,1,243591.25,16,294.43,ATM_INT,20150516,EC,ATM_INT,6,16,19960510,574,F,Personal Plus,39,8000000,2000000,2,16703.51,8351.75,8351.75,3,174.58,904.81,698.34
3143273308,1,243591.25,2,286.84,ATM_INT,20150517,EC,ATM_INT,0,17,20051201,218,F,Personal Plus,33,9000000,4000000,3,6974.09,1743.52,2443.14,7,138.88,5083.41,1944.35
3243273308,1,243591.25,2,286.84,ATM_INT,20150517,EC,ATM_INT,0,17,20051201,218,F,Personal Plus,33,9000000,4000000,3,6974.09,1743.52,2443.14,7,138.88,5083.41,1944.35
3552259232,1,243591.25,16,294.43,ATM_INT,20150516,EC,ATM_INT,6,16,19960510,574,F,Personal Plus,39,8000000,2000000,2,16703.51,8351.75,8351.75,3,174.58,904.81,698.34
4143273308,1,243591.25,2,286.84,ATM_INT,20150517,EC,ATM_INT,0,17,20051201,218,F,Personal Plus,33,9000000,4000000,3,6974.09,1743.52,2443.14,7,138.88,5083.41,1944.35
5253031247,1,243591.25,1,163.64,ATM_INT,20150517,EC,ATM_INT,0,17,20091015,246,F,Personal Plus,30,1350000,840000,1,,,,4,67.13,904.81,402.77
6143273308,1,243591.25,2,286.84,ATM_INT,20150517,EC,ATM_INT,0,17,20051201,218,F,Personal Plus,33,9000000,4000000,3,6974.09,1743.52,2443.14,7,138.88,5083.41,1944.35
743273308,1,243591.25,2,286.84,ATM_INT,20150517,EC,ATM_INT,0,17,20051201,218,F,Personal Plus,33,9000000,4000000,3,6974.09,1743.52,2443.14,7,138.88,5083.41,1944.35
7652848377,1,243591.25,13,173.36,ATM_INT,20150517,CR,ATM_INT,0,17,19990715,662,F,Personal Plus,35,3189000,1700000,1,,,,3,156.89,1482.35,1568.91
8753031247,1,243591.25,1,163.64,ATM_INT,20150517,EC,ATM_INT,0,17,20091015,246,F,Personal Plus,30,1350000,840000,1,,,,4,67.13,904.81,402.77
9051931090,1,243591.25,1,461.26,ATM_INT,20150517,CR,ATM_INT,0,17,20030415,790,F,Personal Plus,47,2500000,0,1,,,,5,130.72,1482.35,1830.14
9053031247,1,243591.25,1,163.64,ATM_INT,20150517,EC,ATM_INT,0,17,20091015,246,F,Personal Plus,30,1350000,840000,1,,,,4,67.13,904.81,402.77
943273308,1,243591.25,2,286.84,ATM_INT,20150517,EC,ATM_INT,0,17,20051201,218,F,Personal Plus,33,9000000,4000000,3,6974.09,1743.52,2443.14,7,138.88,5083.41,1944.35
9651938625,1,243591.25,13,1,ATM_INT,20150516,CR,ATM_INT,6,16,19960418,612,F,Personal Plus,48,1500000,800000,1,,,,1,,1482.35,1
9652259232,1,243591.25,16,294.43,ATM_INT,20150516,EC,ATM_INT,6,16,19960510,574,F,Personal Plus,39,8000000,2000000,2,16703.51,8351.75,8351.75,3,174.58,904.81,698.34
8955163905,0,243628.12,22,1285.31,ATM_INT,20150508,US,ATM_INT,5,8,20100619,552,F,Emprendedor,43,4150000,2000000,1,,,,4,596.99,4552.41,2984.94
10071786148,1,2437371.2,16,243.62,POS,20150530,US,MCI,6,30,19961105,250,M,Preferencial,39,30166000,15000000,3,11079.38,5539.69,6526.97,5,161.31,4552.41,967.86
4438433160,0,2441.81,19,1,POS,20150520,US,MCI,3,20,20130408,967,F,PYME,74,32000000,5000000,1,,,,1,,4552.41,1
4980061022,0,2441.81,21,659.13,POS,20150520,US,MCI,3,20,20020401,178,M,Personal Plus,38,6800000,2000000,1,,,,4,264.93,4552.41,1589.56
4434974993,0,2445231.57,21,698.52,POS,20150526,US,MCI,2,26,19860901,680,F,PYME,55,168300250,36102000,2,18209.64,4552.41,4552.41,4,360.17,4552.41,4682.2
6063333588,0,2445332.03,15,81.37,POS,20150517,US,POS,0,17,19980119,814,F,PYME,48,0,0,1,,,,2,81.37,4552.41,162.73
3271773758,0,244741.85,3,973.95,POS,20150530,US,MCI,6,30,19941102,279,M,Preferencial,39,10000000,1000000,5,34180.6,3797.84,5316.75,4,365.48,4552.41,3654.79
4652403292,0,244756.08,14,221.58,POS,20150524,US,POS,0,24,20030303,304,F,Personal Plus,39,7000000,5000000,1,,,,2,221.58,4552.41,443.16
843255725,0,244922.07,11,23.59,POS,20150517,US,POS,0,17,20040116,542,F,Personal Plus,33,2500000,1000000,1,,,,4,14.26,4552.41,171.07
8952644613,0,245129.09,16,1,POS,20150522,US,POS,5,22,20060928,452,F,Preferencial,41,6000000,500000,2,4886.27,2443.14,2443.14,1,,4552.41,1
5135469594,0,24584.39,21,91.01,POS,20150501,US,MCI,5,1,19990728,963,F,Preferencial,53,8000000,7000000,1,,,,4,48.39,4552.41,290.35
9235469594,0,24584.39,21,91.01,POS,20150501,US,MCI,5,1,19990728,963,F,Preferencial,53,8000000,7000000,1,,,,4,48.39,4552.41,290.35
10079945082,1,245946.02,10,459.14,POS,20150503,US,POS,0,3,20040127,40,M,Personal,37,7000,6000,2,7564.25,3782.13,3782.13,8,232.13,4552.41,3481.95
1079945082,1,245946.02,10,459.14,POS,20150503,US,POS,0,3,20040127,40,M,Personal,37,7000,6000,2,7564.25,3782.13,3782.13,8,232.13,4552.41,3481.95
9698552025,0,245987.35,23,10.34,POS,20150506,US,MCI,3,6,19971016,344,M,Personal Plus,45,3600000,1300000,1,,,,2,10.34,4552.41,20.67
8032734782,0,246311.26,0,662.36,POS,20150524,US,MCI,0,24,19950716,477,F,PYME,44,7000000,5000000,3,50214.68,4184.56,4552.41,3,644.59,4690.58,2578.35
7032734782,0,246713.65,22,662.36,POS,20150524,US,MCI,0,24,19950716,477,F,PYME,44,7000000,5000000,3,50214.68,4184.56,4552.41,3,644.59,4690.58,2578.35
2343071124,0,24689.62,20,1,POS,20150503,US,MCI,0,3,19860710,319,F,Preferencial,51,41000000,20000000,3,21684.07,1971.28,3854.54,1,,4552.41,1
5843071124,0,24689.62,20,1,POS,20150503,US,MCI,0,3,19860710,319,F,Preferencial,51,41000000,20000000,3,21684.07,1971.28,3854.54,1,,4552.41,1
7643071124,0,24689.62,20,1,POS,20150503,US,MCI,0,3,19860710,319,F,Preferencial,51,41000000,20000000,3,21684.07,1971.28,3854.54,1,,4552.41,1
8143071124,0,24689.62,20,1,POS,20150503,US,MCI,0,3,19860710,319,F,Preferencial,51,41000000,20000000,3,21684.07,1971.28,3854.54,1,,4552.41,1
1298543791,0,246916.19,21,540.75,POS,20150519,US,MCI,2,19,19920505,850,M,Preferencial,46,58800000,4555000,1,,,,8,100.97,4552.41,5048.74
598317955,0,246959.02,19,1,ATM_INT,20150507,US,ATM_INT,4,7,20021016,311,M,Emprendedor,65,5000000,0,2,4552.41,4552.41,4552.41,1,,4552.41,1
3986045584,0,247001.04,17,151.22,ATM_INT,20150502,US,ATM_INT,6,2,19961121,57,M,Personal Plus,40,4000000,3000000,1,,,,4,79.56,4552.41,556.93
4452856603,0,247001.04,19,1,ATM_INT,20150502,US,ATM_INT,6,2,20150212,33,F,Personal Plus,34,6000000,2000000,2,4552.41,4552.41,4552.41,1,,4552.41,1
8879690992,0,24706.05,0,243.62,POS,20150530,US,MCI,6,30,19981216,313,M,Preferencial,39,18960002,0,3,19069.26,3178.21,4552.41,6,82.47,4552.41,2226.64
8343461873,0,24711.12,17,243.62,POS,20150520,US,MCI,3,20,19980511,344,F,Personal Plus,36,3247000,500000,1,,,,4,86.88,4552.41,521.27
8620952975,0,247165.94,14,1,ATM_INT,20150512,AW,ATM_INT,2,12,20020104,634,F,Preferencial,59,400000,450000,1,,,,1,,971.23,1
8570114246,0,247204.03,16,243.62,POS,20150506,US,MCI,3,6,19910402,325,M,Preferencial,57,13236000,3500000,2,4552.41,4552.41,4552.41,7,58.59,4552.41,1406.19
43177014,0,247269.4,19,733.11,ATM_INT,20150513,US,ATM_INT,3,13,19871001,816,M,Personal Plus,60,18872690,9966000,1,,,,8,241.91,4552.41,6289.57
3120282303,1,247269.4,20,7.57,ATM_INT,20150513,US,ATM_INT,3,13,19960821,180,F,Personal,74,600000,450000,2,4552.41,4552.41,4552.41,2,7.57,4552.41,15.13
820282303,1,247269.4,20,7.57,ATM_INT,20150513,US,ATM_INT,3,13,19960821,180,F,Personal,74,600000,450000,2,4552.41,4552.41,4552.41,2,7.57,4552.41,15.13
9020282303,1,247269.4,20,7.57,ATM_INT,20150513,US,ATM_INT,3,13,19960821,180,F,Personal,74,600000,450000,2,4552.41,4552.41,4552.41,2,7.57,4552.41,15.13
5579625987,0,247808.09,17,80.92,POS,20150504,US,POS,1,4,19960119,634,M,Preferencial,42,14500000,10000000,2,27314.46,4552.41,4552.41,2,80.92,4552.41,161.83
6279625987,0,247808.09,17,80.92,POS,20150504,US,POS,1,4,19960119,634,M,Preferencial,42,14500000,10000000,2,27314.46,4552.41,4552.41,2,80.92,4552.41,161.83
1039783912,0,247859.25,17,23.31,ATM_INT,20150516,US,ATM_INT,6,16,19990414,827,F,Personal Plus,46,8000000,5500000,1,,,,3,19.69,4552.41,137.8
6179454028,0,247897.39,18,31.86,POS,20150529,US,MCI,5,29,20000222,152,M,Preferencial,47,37000000,18000000,5,54557.64,4546.47,8351.75,5,20.74,4552.41,228.1
1451907882,1,248030.64,1,80.92,ATM_INT,20150506,US,ATM_INT,3,6,19930315,186,F,Personal Plus,48,5315000,2500000,1,,,,2,80.92,4552.41,161.83
9451842543,0,248165.05,21,733.11,POS,20150516,US,POS,6,16,19111111,180,F,Personal Plus,48,2500000,2000000,1,,,,3,569.94,4552.41,3419.67
180743754,0,248200.54,18,733.11,ATM_INT,20150503,US,ATM_INT,0,3,20110802,193,M,Personal Plus,32,4377360,1726000,1,,,,8,376.51,4552.41,9412.81
2870114246,0,24844.5,16,243.62,POS,20150506,US,MCI,3,6,19910402,325,M,Preferencial,57,13236000,3500000,2,4552.41,4552.41,4552.41,7,58.59,4552.41,1406.19
2220408973,1,248751.36,3,1,ATM_INT,20150505,US,ATM_INT,2,5,19940407,634,F,Personal Plus,57,6000000,3000000,1,,,,1,,4552.41,1
3652886044,1,248751.36,3,80.92,ATM_INT,20150505,US,ATM_INT,2,5,20040920,674,F,Personal Plus,33,6000000,300000,1,,,,5,26.72,4552.41,801.71
7970829256,0,248980.01,19,671.25,POS,20150505,US,POS,2,5,20130705,486,M,Preferencial,38,57800000,10500000,2,27314.46,4552.41,4552.41,4,355.93,4552.41,2135.59
7641680969,0,248984.08,17,304.29,POS,20150519,US,POS,2,19,19931202,84,F,Personal Plus,58,8000000,5000000,2,9104.82,4552.41,4552.41,4,167.42,4552.41,837.12
4053008141,0,24937.86,19,1,POS,20150519,US,MCI,2,19,20040616,180,F,Personal Plus,31,8463000,1680000,2,18209.64,4552.41,4552.41,1,,4552.41,1
3191224532,0,249491.38,2,292.27,POS,20150506,US,MCI,3,6,19930201,929,M,Preferencial,52,66870000,15000000,2,13657.23,4552.41,4552.41,10,154.05,4552.41,4775.58
4979945082,1,249767.01,10,459.14,POS,20150503,US,POS,0,3,20040127,40,M,Personal,37,7000,6000,2,7564.25,3782.13,3782.13,8,232.13,4552.41,3481.95
6079945082,1,249767.01,10,459.14,POS,20150503,US,POS,0,3,20040127,40,M,Personal,37,7000,6000,2,7564.25,3782.13,3782.13,8,232.13,4552.41,3481.95
1279981691,1,249819.15,1,23.31,ATM_INT,20150521,EC,ATM_INT,4,21,20100330,188,M,Personal Plus,36,12000000,7000000,2,16911.29,8455.65,8455.65,2,23.31,904.81,69.93
1979981691,1,249819.15,1,23.31,ATM_INT,20150521,EC,ATM_INT,4,21,20100330,188,M,Personal Plus,36,12000000,7000000,2,16911.29,8455.65,8455.65,2,23.31,904.81,69.93
3279981691,1,249819.15,1,23.31,ATM_INT,20150521,EC,ATM_INT,4,21,20100330,188,M,Personal Plus,36,12000000,7000000,2,16911.29,8455.65,8455.65,2,23.31,904.81,69.93
2016648048,0,249868.09,14,1,POS,20150517,US,POS,0,17,19990921,758,M,Personal Plus,59,2400000,1000000,2,9104.82,4552.41,4552.41,1,,4552.41,1
3641928560,1,250174.84,21,118.62,ATM_INT,20150508,US,ATM_INT,5,8,20050401,865,F,Personal Plus,41,3500000,2000000,4,5752.54,1917.51,2559.53,4,64.49,4552.41,257.95
471691350,0,250462.03,14,340.09,POS,20150507,US,POS,4,7,19991203,600,M,Preferencial,47,14264000,3000000,3,20435.63,2919.38,4552.41,8,77.04,4552.41,3312.82
6252154199,0,25049.4,18,1,POS,20150523,US,MCI,6,23,20060901,174,F,Personal Plus,41,3900000,1500000,1,,,,1,,4552.41,1
